show_id,type,title,director,cast,country,date_added,release_year,duration,listed_in,description,netflix,hulu,disney+,prime,imdb,rotten_tomatoes
s7804,Movie,King Girl,Sam Miller,"Louise Atkins, Cathy Purcell, Parminder Nagra",,,1996,72 min,Drama,"At 14, Glenn already knows about crime, casual violence and despair. She and her sister live with their mother on a decaying housing estate in Leeds. Glenn is still at school, but her real life is with the King Girls. They steal, harass their teacher and terrorize the weaker kids. Nearby, classmate Gail is going back to school after her beloved father's death. She becomes the perfect target.",0,0,0,1,8.2,69
s7805,Movie,Kidloom Songs,Pipalupa Animation,Kidloom,,,2021,47 min,"Animation, Kids","Dance and sing along with all of the Kidloom characters to all sorts of fun children's songs- some classics and some new! Featuring Dinos, the Ecoamigos, Pipo the Astronaut Dog, Frida and more! Have fun learning about topics such as numbers, the alphabet, fruits, vegetables, animals, seasons, and emotions.",0,0,0,1,4.6,93
s7806,Movie,Johnny,Pa.Vetriselvan,"Prashanth, Sanchita Shetty, Prabhu, Anandaraj, Sayaji Shinde",,,2018,122 min,"Action, Suspense","Five business partners of a popular club learn about a profitable deal and decide to go for it. However, one of them plans to loot the money and leave the country with his girlfriend.",0,0,0,1,4.2,45
s7807,Movie,Into the Fire,Jane Howell,"Donal McCann, Sue Johnston, Sharon Duce, David Morrissey",,,1996,119 min,Drama,"With his business in severe trouble, Frank Candy jettisons his morals and torches the factory, claiming on the insurance. A young employee dies in the blaze. Candy's integrity is further compromised when he embarks on an affair with the boy's mother, rocking his own apparently stable marriage. The loss adjuster's investigation provokes the final crisis.",0,0,0,1,6.3,69
s7808,Movie,Hostage,Eddie Augustin,"Nicole Henderson, Mike Cannz, Daryl Makrs, Tina Trineer, Maria Jimena Osorio, Simon Pelletier",,,2021,83 min,Horror,"After Mark breaks into a suburban home, he is stuck having to pay for the consequences of his actions. Mark soon learns that the home is inhabited by criminals who will do whatever it takes to make sure he does not get out alive. Mark, who is a criminal himself wants to do whatever it takes to get out of the messy situation to which he got himself into.",0,0,0,1,6.2,74
s7809,Movie,Home Invasion,David S. Jackson,"Veronica Hamel, Bonnie Root, Cress Williams, Joe Ivy",,,1997,91 min,"Drama, Suspense",A botched robbery turns into a hostage crisis as a gang of armed criminals holds a woman and four children captive while police surround the house.,0,0,0,1,7.0,93
s7810,Movie,Heart Surgeon,Audrey Cooke,"Nigal Havers, Lorcan Cranitch",,,1997,120 min,Drama,"Nigel Havers is Alex Marsden, a handsome and celebrated cardiac surgeon with a champagne lifestyle. His two closest friends are Marcella (Orla Brady) and her husband Larry (Lorcan Cranitch). Marcella and Alex are in the middle of an affair when Larry develops a heart problem. A heart bypass operation will save him and Larry wants Alex to perform it. All goes well - until tragedy strikes.",0,0,0,1,9.9,37
s7811,Movie,Great Moments in Aviation,Beeban Kidron,"Vanessa Redgrave, John Hurt, Dorothy Tutin, Jonathan Pryce",,,1995,89 min,Drama,"Beeban (To Wong Foo) Kidron's sumptuous film is set aboard a luxury liner in the 1950s. Rakie Ayola is an adventurous young West Indian bound for England. Forced to share a cabin with a mysterious Scotsman (Jonathan Pryce), she embarks upon a shipboard romance. But is her lover really who he says he is?",0,0,0,1,7.4,42
s7814,Movie,Genghis Cohn,Elijah Moshinsky,"Robert Lindsay, Antony Sher, Diana Rigg",,,1994,79 min,Drama,"A tale of murder, lust, Jewish cooking and general mayhem. Genghis Cohn is a Jewish nightclub comedian on the 1930s cabaret circuit. Enter Adolf Hitler. Exit Genghis Cohn, via a firing squad commanded by Otto Schatz. 12 years on, Schatz has risen high in the police force when Cohn returns to take an unusual revenge...",0,0,0,1,8.5,60
s7815,Movie,Friday on My Mind,Marc Evans,"Christopher Eccleston, Maggie O'Neill, David Calder",,,1992,120 min,Drama,"On the eve of the Gulf War, a top pilot crashes during training. Officer Maddox is appointed to help the widow with the funeral. In her anger and grief, she turns to Maddox for consolation and soon it is his own wife who needs consoling.",0,0,0,1,5.0,53
s7816,Movie,Destined To Ride,Anna Elizabeth James,"Denise Richards, Madeline Carroll, Joey Lawrence",,,2018,90 min,"Drama, Kids",A young girl and her friend team up against two local boys on an epic horseback riding adventure in the country.,0,0,0,1,7.3,49
s7817,Movie,Degrees of Error,Mary McMurray,"Beth Goddard, Julian Glover",,,1995,122 min,Drama,"When junior doctor Anna Pearce's career takes her into the world of drugs testing, she is forced to confront truths about her family and its history that change her view of the world. In a dangerous and compelling quest, Anna (Beth Goddard) breaks with family, friends and colleagues to challenge the ethics of the medical establishment.",0,0,0,1,5.9,31
s7818,Movie,Defendor,Peter Stebbings,"Woody Harrelson, Elias Koteas, Michael Kelly, Sandra Oh, Kat Dennings",,,2010,101 min,"Comedy, Drama, Science Fiction","Despite lacking any actual superpowers, Arthur Poppington transforms himself into the costumed vigilante Defendor. But danger beckons when our hero tries to protect a young prostitute from an assailant who turns out to be a corrupt undercover cop.",0,0,0,1,9.4,89
s7819,Movie,Dead Ringers,David Cronenberg,"Jeremy Irons, Geneviève Bujold, Heidi von Palleske, Barbara Gordon",,,1988,115 min,"Drama, Horror, Suspense","Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman.",0,0,0,1,6.9,60
s7820,Movie,Danny,LC Santhanamoorthy,"Varalaxmi Sarathkumar, Vela Ramamoorthy, Anitha Sampath, Kawin",,,2020,95 min,"Action, Drama","Kunthavai, a police inspector, is assigned a tricky murder case. Upon investigation, she sets out to catch a gang of serial killers involved in the murder, with the help of Danny, a police canine.",0,0,0,1,7.6,31
s7821,Movie,Cocktail,Ra.Vijaya Murugan,"Yogi Babu, Niviksha Naidu, Mithun Maheswaran",,,2020,128 min,"Comedy, Drama","Four friends discover a corpse and decide to get rid of it. However, they soon get entangled in a sticky situation involving a sacred idol and an exotic bird.",0,0,0,1,9.1,38
s7822,Movie,Century,Stephen Poliakoff,"Charles Dance, Clive Owen, Miranda Richardson, Robert Stephens",,,1996,108 min,Drama,"London, 1899. An elite group of doctors work under the leadership of the eminent Professor Mandry. Paul, Mandry's confidant and the team's star researcher, is madly in love with strong-willed, uninhibited lab assistant Clara. But his world is shattered when he makes a startling discovery about the Professor.",0,0,0,1,4.9,97
s7824,Movie,Blackeyes,Dennis Potter,"Gina Bellman, Michael Gough",,,1989,89 min,Drama,"77-year-old Maurice James Kingsley has written an unexpectedly successful novel about Blackeyes, a sexy fashion model. He has stolen the details from the experiences of his niece. She is furious and out for revenge.",0,0,0,1,7.8,78
s7825,Movie,Bhaskar Oru Rascal,Siddique,"Arvind Swamy, Amala Paul, Baby Nainika, Master Raghavan, Soori, Nassar, Siddique",,,2018,145 min,"Action, Comedy","Bhaskar, a single parent, is labelled rascal because of his impolite behaviour. His son, Akash, decides to set him up with Anu, whose daughter is Akash's classmate.",0,0,0,1,6.7,97
s7826,Movie,BedTime stories For Kids,,,,,2021,40 min,"Animation, Anime",Famous bedtime stories for kids are stories that you watch out to your child when he/she gets into bed at night. Sharing children's bedtime stories is an ideal way to boost their imagination and take them into a wonderful land of fantasy and adventure.,0,0,0,1,4.7,80
s7827,Movie,Alice in Panchalinadu,Sudhin Vamattam,"Kamya Ahlawat, Ajay Mathew",,,2021,106 min,"Drama, Suspense","Alice in Panchalinadu is a Malayalam language Drama film. This film is directed by Sudhin Vamattam and produced by Biju Cineplus, Rasheed Muhammed has given music in Alice in Panchalinadu movie. Kamya Ahlawat, Ajay Mathew, Shilpa Ajay, Anil Murali will be seen in this movie.",0,0,0,1,7.2,61
s7828,Movie,Abhiyum Anuvum,B.R. Vijayalakshmi,"Tovino Thomas, Piaa Bajpai",,,2018,123 min,"Drama, Romance","Abhi is the average boy with a job and a lifestyle that borders on the mundane. Anu is a lively girl, passionate about social issues and unafraid to challenge social responsibility and the stigma. They fall in love and swore to always be together, until a strange twist of fate reveals them to be more than just lovers. To what extent will they go to protect their love?",0,0,0,1,9.3,76
s7829,Movie,A Mothers Testimony,Julian Chojnacki,"Kate Jackson, Chad Allen, Susan Blakely, Keith Szarabajka, William R. Moses",,,2001,96 min,Drama,An ex-convict's mother's worst suspicions about her son are confirmed when he is implicated in a murder.,0,0,0,1,5.6,33
s7830,Movie,A Fatal Inversion,Tim Fywell,"Douglas Hodge, Jeremy Northam",,,1992,122 min,Drama,"In 1979, two bodies were buried in the grounds of an isolated country mansion. For the guilty, those bizarre shallow graves are a timebomb just waiting to explode...",0,0,0,1,6.6,89
s7831,Movie,Welcome To Happiness,Oliver Thompson,"Kyle Gallner, Olivia Thirlby, Nick Offerman",,,2016,96 min,"Comedy, Drama, Science Fiction","There's a magical door in Woody's closet that allows those who go through it to erase mistakes from their past. When he finds out where it goes, his life will be changed forever.",0,0,0,1,5.4,99
s7832,Movie,Unwanted Guest,Fred Olen Ray,"Beth Littleford, Ted King, Kate Mansi, Valentina Novakovic",,,2017,87 min,Suspense,"On the last night of school one of Christine’s classmate is found dead on campus. Although her friend Amy was planning to remain on campus for the break, with such a tragedy at hand Christine decides that Amy should spend the holiday at her home.",0,0,0,1,7.5,71
s7833,Movie,Tiny Dancers,Patrick Russell,"Brittany Cascone, Adam Brudnicki, Beau Yotty, Tracey Eman",,,2021,81 min,"Comedy, Young Adult Audience",A stripper performs community service by teaching a group of kids how to dance.,0,0,0,1,8.7,97
s7834,Movie,These Old Broads,Matthew Diamond,"Carrie Fisher, Shirley MacLaine, Elizabeth Taylor, Nestor Carbonell",,,2001,89 min,Comedy,A 40 year old movie's re-release is a hit and there's focus on the 3 main actresses. The adopted son of one has to make these old broads attend a show together. One problem: they hate each other.,0,0,0,1,7.1,81
s7835,Movie,The Breed,Michael Oblowitz,"Bokeem Woodbine, Bai Ling, Zen Gesner, Adrian Paul",,,2001,91 min,Action,"Vampires have lived among us, in relative peace, for hundreds of years. However, one blood-thirsty member of the undead is out to change that. In hot pursuit is a young cop and his new partner, a noble vampire intent on righting the wrongs of his kin.",0,0,0,1,7.9,62
s7836,Movie,Sawan Ki Ghata,Shakti Samanta,"Manoj Kumar, Sharmila Tagore, Mumtaz, Pran, Madan Puri, Jeevan, Mohan Choti, Sajjan, Padma Khanna, Sunder, S.N. Banerjee, Mridula Rani, Kundan, Neelam, Ratan Gaurang, Madhumati, Mauji Singh, Karan Singh",,,1966,142 min,"Arts, Entertainment, and Culture, Drama, Romance","Sawan Ki Ghata Is A Bollywood Romantic Musical Drama Hindi Movie, Directed By Shakti Samanta, Starring Manoj Kumar, Sharmila Tagore, Mumtaz, Pran and Madan Puri In The Lead Roles. Two Childhood Friends, Gopal And Seema, Meet After Several Years To Rekindle The Love Between Them. However, Seema's Father Is Not Happy As He Seems To Have A Different Agenda.",0,0,0,1,9.1,66
s7838,Movie,RiffTrax: Breaker Breaker,David D.Martin,"Michael J. Nelson, Kevin Murphy, Bill Corbett, Chuck Norris, George Murdock, Terry O' Connor, Jack Nance, Mystery Science Theater 3000 Guys",,,2013,85 min,"Action, Comedy","RiffTrax, the guys who make movies funny, bring their comedic riffing to this cheesy 80's action classic! It's a Chuck Norris filled tale of moonshine, hillbillies, and sweet airbrushed eagles on the side of vans! This feature is a parody and contains the original movie combined with a comedic commentary by Mike, Kevin and Bill from RiffTrax (former stars of Mystery Science Theater 3000).",0,0,0,1,4.7,46
s7841,Movie,Padaiveeran,Dhana Sekaran,"Vijay Yesudas, Amritha Aiyer, Bharathiraja, Akhil",,,2018,121 min,Drama,"Muneeshwaran decides to become a police officer after seeing the perks the job offers. However, he is caught in a dilemma when he is tasked with dealing with communal riots in his village.",0,0,0,1,4.9,56
s7842,Movie,Paar Magaley Paar,A. Bhimsingh,"Sivaji Ganesan, Sowcar Janaki, R. Muthuraman, C. R. Vijayakumari, Pushpalatha",,,1963,147 min,Drama,"When a dancer abandons her baby girl, Sivalingam's wife and doctor lie to him that he had twins. Both girls grow up as Sivalingam's daughters but fate and circumstances threaten to reveal the truth.",0,0,0,1,4.6,66
s7844,Movie,My Little Sweet Pea,Keisuke Yoshida,"Maki Horikita, Ryûhei Matsuda, Kimiko Yo",,,2021,95 min,"Comedy, Drama","Since her father died, Mugiko lives with her older brother, Norio. Her mother Ayako left home when she was little and never come back. But one day, she suddenly appears. What will happen to this estranged family?",0,0,0,1,4.1,88
s7845,Movie,"Mother, May I Sleep With Danger",Jorge Montesi,"Teryl Rothery, Lochlyn Munro, Tori Spelling",,,1996,90 min,Suspense,Laurel has the boyfriend of her dreams: Kevin. He can and will do anything for her. He is totally devoted to her but the down-side is that he never leaves her alone. When she tries to get some distance he responds with aggression. It finally dawns on Laurel that he is not good for her. Laurel's mother Jessica has already started to suspect that something is wrong with his background.,0,0,0,1,5.4,36
s7846,Movie,Mardi Gras: Spring Break,Phil Dornfeld,"Josh Gad, Arielle Kebbel, Danneel Harris, Regina Hall, Nicholas D'Agosto, Bret Harrison, Carmen Electra",,,2010,88 min,Comedy,3 best friends travel to Mardis Gras during their senior year of college with the hopes of getting some action.,0,0,0,1,8.4,82
s7847,Movie,Knockdown,Todd Bellanca,"Bai Ling, Tom Arnold, Josh Randall, Travis Aaron Wade, Alex Veadov",,,2010,93 min,Action,"A former American Boxer now exiled in Bangkok, is forced to confront his violent past after meeting a mysterious fight fan from his hometown.",0,0,0,1,8.5,45
s7848,Movie,Kazhugu 2,Sathyasiva,"Krishna Sekhar, Bindu Madhavi, Kaali Venkat, M. S. Bhaskar",,,2019,118 min,"Comedy, Suspense","Two thieves from Theni arrive in Kodaikanal, where they are mistaken for huntsmen. They see an opportunity to use the misunderstanding to their advantage and hide from the law.",0,0,0,1,8.4,76
s7849,Movie,Kalam,Vinayan,"Prabhu, Laila, Kalabhavan Mani, Dileep",,,2003,135 min,Drama,An Indian soldier along with the daughter of the enemy nation's high-ranked officer must thwart the plan of a nuclear attack against India.,0,0,0,1,4.5,87
s7850,Movie,Jarugandi,A. N. Pitchumani,"Jai, Reba Monica John, Amit Tiwari, Daniel Annie Pope, Robo Shankar",,,2018,129 min,"Action, Drama","To help Sathya and Paari, Gajendran offers them money in return for helping him unite with his lover, Keerthy. However, Sathya ends up kidnapping Keerthy and angers a notorious human trafficker.",0,0,0,1,5.1,72
s7851,Movie,Iron Monkey 2,"Lu Chiang Chao, Lan Jing","Donnie Yen, Billy Chow, Wu Ma",,,2012,92 min,Action,Donnie Yen fights a deadly assassin named Tiger Yu and teaming a band of insurrectionists battling a malevolent gang of weapons smugglers.,0,0,0,1,9.9,66
s7852,Movie,House Owner,Lakshmy Ramakrishnan,"Kishore, Sriranjini, Pasanga Kishore, Lovelyn",,,2019,103 min,"Action, Drama","Vasu and Radha, an elderly couple who were madly in love, face problems when Vasu, a former army officer, gets diagnosed with Alzheimer's and Radha must deal with his changing behaviour.",0,0,0,1,9.3,92
s7853,Movie,Hattie,Dan Zeff,"Ruth Jones, Robert Bathurst, Aidan Turner, Jeany Spark, Jay Simpson",,,2011,85 min,Drama,"Ruth Jones takes on the role of the larger-than-life Carry On actress Hattie Jacques, revealing how her home life was blown apart by a secret sexual liaison with her handsome young driver while she was married to Dad's Army star John Le Mesurier.",0,0,0,1,8.4,96
s7854,Movie,Guigo Offline,René Guerra,"Antonio Haddad Aguerre, Pedro Goifman, Alexandre Cioletti, Roberto Rezende",,,2017,51 min,"Drama, LGBTQ","Guigo is the son of separated parents and one day, he and his friend Túlio travel with his father, Roberto, and his friend, Paulo. The trip would have everything to go well, if there was internet signal. The lack of communication makes Guigo anxious. Besides, he will have yet to deal with another situation: Paulo is, in fact, his father's boyfriend.",0,0,0,1,9.1,68
s7855,Movie,Funny Face,Tim Sutton,"Cosmo Jarvis, Dela Meskienyar, Jonny Lee Miller, Victor Garber, Jeremy Bobb, Dan Hedaya, Rhea Perlman",,,2021,94 min,"Drama, Romance",The destruction of his grandparents' home leads a young man to take revenge under a masked persona,0,0,0,1,7.5,47
s7856,Movie,Freelancers: Mexico,Bill Gentile,Bill Gentile,,,2019,55 min,"Documentary, Special Interest","They are a new breed of journalist. Daring, determined and tech-savvy, freelance foreign correspondents fill the void left by mainstream media retreating from international news coverage. Independent journalist Bill Gentile introduces us to his fellow free spirits in Mexico, where the so-called War on Drugs has left at least 175,000 people dead, and 104 journalists murdered since the year 2000.",0,0,0,1,6.4,85
s7861,Movie,Faith of My Fathers,Peter Markle,"Scott Glenn, Shawn Hatosy, Cary-Hiroyuki Tagawa, Erin Cottrell, Carol Dupuy, Joe Chrest, Michael Arata, Louis Dupuy",,,2005,90 min,"Action, Drama","A movie adaptation of John McCain's best selling autobiography, Faith of My Fathers. The film chronicles McCain's experience as a Navy pilot as well as his five years as a prisoner of war in North Vietnam. The film also examines how McCain's military career has shaped the man he is today.",0,0,0,1,8.2,43
s7862,Movie,Embryo,Patricio Valladares,"Romina Perazzo, Domingo Guzmán, Carolina Escobar, Cristian Cuentrejoa, Evelyn Belmar, Paulina Facuse, Yuri Caceres, Giordano Rossi, Serge François",,,2021,73 min,"Horror, Science Fiction","Kevin and his girlfriend Evelyn are camping in the woods when she is abducted and impregnated by otherworldly beings. As the entity inside her starts growing, Evelyn discovers her cravings can only be satisfied by human flesh and blood.",0,0,0,1,4.0,40
s7863,Movie,Doorman,Pradhuman Singh,"Peter Irving, Jayant Jaiswal",,,2019,83 min,Drama,"An African illegal immigrant living an arduous life in the UK, is about to get his Indefinite Leave to remain, when BREXIT puts the process on hold. However, things turn perilous, when immigration officers start detaining people from the black community, forcing him to go on the run only to unearth a scandal.",0,0,0,1,5.4,37
s7864,Movie,Different,PULIN MITRA,"KAMAL RANJIT, RIDHI SINGH, MANOJ PANDIT, UMASHANKAR, HAMIR PRASHID",,,2021,144 min,"Action, Romance",A Young Man Fights For Poor And Down Trodden People And He Unearths Culprits Behind The Mob Lynching,0,0,0,1,5.1,40
s7865,Movie,Devour,John Flynn,"Stephen Baldwin, Tyne Daly, Allen Garfield",,,2004,90 min,Horror,"A high school teenagers life is changed when a fellow student introduces him to a video game called ""The Pathway"". He realizes that The Pathway is the cause of the deaths of his friends, he confronts it's creator, a satanist. This encounter reveals the identity of The Beast and puts him in a race against time to end the bloodshed and save his crippled mother.",0,0,0,1,5.2,91
s7866,Movie,Devi 2,A. L. Vijay,"Prabhu Deva, Tamannaah, Kovai Sarala, Nandita Swetha, Dimple Hayathi, RJ Balaji",,,2019,119 min,"Comedy, Horror","Devi starts suspecting her husband, Krishna, of infidelity when she notices him with two other women. However, she unearths a horrifying truth when she decides to investigate.",0,0,0,1,6.1,60
s7867,Movie,Deceit,Matthew Cole Weiss,"Emmanuelle Chriqui, Matt Long, Luke Mably",,,2006,89 min,"Drama, Suspense","A young man returns to hometown after his father's death and finds his two best married friends. His decision to stay rekindles the old attraction to his friend's wife, and the woman is caught in between the two men.",0,0,0,1,5.2,73
s7868,Movie,Crush,John McKay,"Andie MacDowell, Imelda Staunton, Anna Chancellor, Kenny Doughty, Bill Paterson",,,2002,112 min,Comedy,The friendship between three successful 40-something women is threatened when one falls for a younger man.,0,0,0,1,4.9,93
s7869,Movie,Conspiracy,Adam Marcus,"Val Kilmer, Jennifer Esposito, Gary Cole",,,2008,90 min,Action,A seasoned senior enlisted special operations United States Marine is wounded during combat operations in Iraq. He retires from the Marine Corps and visits a friend in the south west. There he discovers his friend has disappeared and no one will even admit to knowing of him.,0,0,0,1,9.8,81
s7870,Movie,College Kumar,Hari Santhosh,"Prabhu, Madhubala",,,2021,113 min,Comedy,"A father who works as a peon in an office strives to ensure that his son fulfils his dreams. Later, his son falls in love with a girl and starts to rebel against his father.",0,0,0,1,4.6,90
s7871,Movie,Circle,Bekir Kulozu,"Richard Cerqueira, Dominick Mancino, Katrina Lenk, Jehan P Vassau, Ratnesh Dubey",,,2020,95 min,"Action, Comedy","NYC underworld quirky gangs, mob bosses, wannabes crumble when women are heartbroken and a pizza delivery guy can't seem to get a break. A series of bizarre events that fate shines at the end. It's unknown, Who is playing who?",0,0,0,1,6.2,63
s7872,Movie,Breaking Wind,Craig Moss,"Danny Trejo, Emma Bell, Nic Novicki, Frank Pacheco",,,2012,82 min,Comedy,"A comedic spoof based on the worldwide phenomenon, The Twilight Saga.",0,0,0,1,4.9,44
s7873,Movie,Blippi Explores a Water Park!,Moonbug Entertainment,,,,2021,28 min,Kids,"There's no better way to beat the summer heat than heading to a water park! While visiting Knott's Berry's famed, ""Soak City"", Blippi cools down the best way possible, water slides! After a day of exploring the park, Blippi's curiosity leads him to the most epic game of ""Sink or Float"" of all time.",0,0,0,1,8.3,99
s7874,Movie,BisKoth,R. Kannan,"Santhanam, Tara Alisha, Sowcar Janaki, Anandaraj, Rajendran, Aadukalam Naren",,,2020,101 min,"Comedy, Drama","After the death of his father, Raja begins to work in his father's company. He, however, finds his life changed when he befriends Janaki who narrates stories that come true for him.",0,0,0,1,7.5,30
s7875,Movie,Annanukku Jai,Rajkumar,"Dinesh, Mahima Nambiar, Radha Ravi, Mayilswamy",,,2018,105 min,Drama,"A toddy seller's son decides to become a politician in order to exact revenge against a bar owner who humiliated his father. However, things do not go as planned.",0,0,0,1,5.6,65
s7876,Movie,Wedding Wars,Jim Fall,"John Stamos, Eric Dane, Bonnie Somerville, Sean Maher, Rosemary Dunsmore, Jayne Eastwood, James Brolin, Linda Kash, Cory Bowles",,,2006,88 min,"Comedy, Drama","After a gay party planner discovers his brother is behind the governor's speech against gay marriage, he decides to go on strike for equal rights.",0,0,0,1,6.1,76
s7877,Movie,Vex,Dwayne Parker,"Dwayne Parker, Marc Schöttner, Kathleen Liautaud, Craig Betz, Ryan M. Shaw, Landra V. Phillips, Brittney Moniique",,,2021,50 min,"Action, Drama",A detective who lost everything that he loves. A product of the school to prison pipeline seeking redemption from his past. Two men from different sides of the law set out to take revenge on a common enemy when they unknowingly run into each other and realize that forgiveness may be their only salvation.,0,0,0,1,6.3,57
s7878,Movie,Varmaa,Bala,"Dhruv Vikram, Megha Chowdhury, Easwari Rao, Raiza Wilson, Sandra Amy",,,2020,110 min,Romance,"Varmaa, who has a hard time dealing with his aggressive nature, falls for Megha. However, her family's opposition to their alliance pushes him to become addicted to drugs and alcohol.",0,0,0,1,9.3,92
s7879,Movie,The Perfect Husband,Beda Docampo Feijoo,"Tim Roth, Peter Firth, Ana Belen, Aitana Sanchez-Gijon, Eliska Balzerova",,,1993,84 min,Drama,"Dostoevsky-inspired drama set in 1900s Prague about a bored arrogant playboy who spends time seducing other men's wives and dueling. He begins an affair with his friend's wife, but falls in love with her. She becomes pregnant. Is it his?",0,0,0,1,8.4,44
s7880,Movie,The Diamond Arm,Leonid Gaidai,"Yuriy Nikulin, Nina Grebeshkova, Andrey Mironov, Anatoliy Papanov, Stanislav Chekan, Vladimir Gulyaev, Nonna Mordyukova, Svetlana Svetlichnaya, Roman Filippov, Grigoriy Shpigel, Leonid Kanevskiy, Igor Yasulovich, Maksim Nikulin, Aleksandra Lisyutina, Aleksandr Khvylya, Nikolay Romanov, Andrey Fayt",,,1968,94 min,"Action, Comedy, Drama",An ordinary Soviet citizen accidentally intervenes into a huge operation of international criminal group that trades illegally obtained jewelry.,0,0,0,1,6.8,65
s7881,Movie,Tempt Raja,Veernala Rama Krishna Rao,"Divya Rao, Posani Krishna Murali",,,2021,103 min,"Comedy, Drama","Tempt Raja is a Telugu movie starring Veernala Rama Krishna Rao, Divya Rao, and Aasma in prominent roles. It is a comedy-drama movie directed by Veernala Rama Krishna Rao with T. Shankar as a musician, forming part of the crew.",0,0,0,1,9.0,89
s7882,Movie,Sniper: Ultimate Kill,Claudio Fah,"Chad Michael Collins, Danay Garcia, Billy Zane, Tom Berenger, Joe Lando, Juan Sebastian Calero, Diana Hoyos, Paula Castana, Juan Pablo Gamboa",,,2017,93 min,"Action, Drama, Suspense","For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel.",0,0,0,1,5.0,46
s7883,Movie,Scandal Sheet 1952 Crime Drama Thriller Film Noir Classic Mystery,Phil Karlson,"Broderick Crawford, Donna Reed",,,1952,82 min,Drama,"Scandal Sheet is a 1952 film noir directed by Phil Karlson.The film is based on the novel The Dark Page by Samuel Fuller, who himself was a newspaper reporter before his career in film.The drama features Broderick Crawford, Donna Reed and John Derek.",0,0,0,1,6.6,73
s7884,Movie,Poola Rangadu,Veerabhadram Chowdary,"Sunil, Isha Chawla, Kota Srinivasa Rao, Pradeep Rawat, Dev Gill, Ali",,,2012,143 min,"Comedy, Drama","Already in great debt, Ranga is duped into buying land which is a topic of dispute between two gangsters. Desperate to resolve the situation, Ranga gets caught up between their rivalry.",0,0,0,1,5.2,75
s7885,Movie,Love Lies Bleeding,Keith Samples,"Christian Slater, Jenna Dewan, Brian Gerahty",,,2008,94 min,Suspense,"A struggling young couple stumbles upon a cache of dirty money and flees with it, provoking the fury of a corrupt DEA agent and arousing the suspicion of a detective who is determined to find out what's really going on before it's too late.",0,0,0,1,9.7,77
s7886,Movie,Kalyana Parisu,Sridhar,"Gemini Ganesan, B. Saroja Devi, Vijayakumari, K. A. Thangavelu",,,1959,168 min,"Comedy, Drama, Romance","Geetha and Vasanthi are sisters who share a great bond of friendship. However, their lives turn upside down when they both fall in love with the same man.",0,0,0,1,4.3,94
s7887,Movie,Jezebel's Kiss,Harvey Keith,"Malcolm McDowell, Meredith Baxter, Elizabeth Ruscio",,,1990,97 min,"Drama, Suspense","Haunted by memories of her grandfather's death, the beautiful Jezebel (Katherine Barrese) returns to the coastal California village where she was raised. A white-hot series of seductions lead to the revelation of the town's darkest secrets – and to the ruin of every man who dares accept JEZEBEL'S KISS.",0,0,0,1,9.5,55
s7888,Movie,It Had to Be You,Steven Feder,"Natasha Henstridge, Michael Vartan, Michael Rispoli",,,2000,96 min,Comedy,Two strangers meet and fall in love during the weekend that they are planning their respective weddings.,0,0,0,1,6.9,83
s7889,Movie,In the Cold Light of Day,Richard Monks,"Frances Barber, Jim Carter, Stephanie Cole, Bernard Hepton, Ronald Pickup, Margery Withers",,,1994,68 min,Drama,"Richard Monks' RTS-winning film is set in the late 1930s, as electricity arrives in England. Morris's mother wants to impress the neighbors with her new lumbago belt, but Morris is gripped by a passion that will change his life. In electricity he finds a warmth that is missing in his sterile family. They, however, can only destroy it.",0,0,0,1,6.1,56
s7891,Movie,Give Up The Ghost,Chris Mullins,"Casey Blackwood, Jet Jandreau, Maxwell Rinehart, Anthony Montanaro",,,2021,77 min,"Drama, Romance","Give Up The Ghost follows a man on his death bed as he relives memories of a past relationship and struggles with his own life choices. As he moves through the consequences of his life choices, he deals with regret and the possibilities of what could've been. All while coming to terms with his future fate.",0,0,0,1,6.4,31
s7892,Movie,Ghost Town,"Jeff Kennedy, Dean Teaster","Herbert Coward, Bill McKinney, DJ Perry",,,2008,115 min,Western,"Lonesome Dove meets 3:10 to Yuma in this bullet ridden tale of revenge, redemption and courage",0,0,0,1,5.7,76
s7893,Movie,For Hope,Bob Saget,"Dana Delany, Polly Bergen, Tracy Nelson, Harold Gould, Chris Demetral",,,1996,92 min,Drama,"A fictional story based on real-life events of actor/comedian Bob Saget, exploring how he and his family coped with his sister Hope's sudden illness and death. Hope found out in her late 30s that she had developed a fatal strain of the disease scleroderma. As her health deteriorated, Hope rekindled relationships with her family, growing closer to her parents, older brother, and teenage son.",0,0,0,1,5.1,72
s7894,Movie,Family Reunion,Red Grant,"Red Grant, Reynaldo Rey, Bebe Drake",,,2003,88 min,Comedy,"An innocent family reunion descends into chaos when simmering resentments rise to the surface. The families gather to grill, toss horseshoes, and catch up - but this year things seems to get particularly ugly. Despite doing their best to keep the peace, nothing seems to be able to slow the downward spiral of the usually jovial gathering.",0,0,0,1,9.3,44
s7896,Movie,Cruel Intentions 2,Roger Kumble,"Amy Adams, Mimi Rogers",,,2000,87 min,Drama,"This takes place several years before Cruel Intentions, back to when Kathryn first meets Sebastian, their sexual attraction to each other and their enjoyment in destroying the lives of their peers.",0,0,0,1,7.3,71
