show_id,type,title,director,cast,country,date_added,release_year,duration,listed_in,description,netflix,hulu,disney+,prime,imdb,rotten_tomatoes
s3572,TV Show,'Allo 'Allo!,,"Gorden Kaye, Guy Siner, Jeremy Lloyd, Kirsten Cooke",,,1992,9 Seasons,Comedy,"Wartime sitcom about the French Resistance starring Gorden Kaye and Carmen Silvera, with the farcical events set around a cafe run by René Artois.",0,0,0,1,5.5,50
s3573,TV Show,_DUPE_The Making of the Mob: Chicago,,"Ray Liotta, Jeremy Davidson, William Forsythe, Vincent Pastore, Paul Sorvino",,,2016,1 Season,"Documentary, Special Interest","Chronicling iconic gangster Al Capone and the emergence of The Chicago Outfit, this historical mafia docu-drama is about the rise and fall of America's most notorious mobster.",0,0,0,1,8.2,86
s3574,TV Show,Yukon Gold,,"Bill Courage, Guillaume Brodeur, Ken Foy",,"April 1, 2021",2017,4 Seasons,Unscripted,"Season 5 kicks off with a bang for Chris and Nika, but Big Al has a devastating setback and two new camps battle weather and tough mountain roads.",0,0,0,1,7.6,31
s3599,TV Show,Survivor's Remorse,,"RonReaco Lee, Jessie T. Usher, Erica Ash, Tichina Arnold, Teyonah Parris, Mike Epps",,,2017,4 Seasons,Comedy,"Cam Calloway thought he'd finally reached the top when he got signed. But the higher you reach, the farther you can fall. The past that he has been avoiding comes back and threatens to destroy everything.",0,0,0,1,8.0,83
s3610,TV Show,Paradise City,,"Bella Thorne, Cameron Boyce, Drea de Matteo, Andy Biersack, Ryan Hurst, Fairuza Balk, Mark Boone Junior, Booboo Stewart",,,2021,1 Season,"Arts, Entertainment, and Culture, Drama",A controversial rock band with ties to the occult and the maestros who work with them try to keep their west coast family dynamic together amidst the chaos of the industry as a haunting secret of the singer and a young groupie arrives on his doorstep. Their path intertwines with an east coast rookie kid who idolizes them and tries to make his way in the music business as the ultimate underdog.,0,0,0,1,6.2,60
s3622,TV Show,LOL: Last One Laughing Italy,,"Fedez, Mara Maionchi, Elio, Caterina Guzzanti, Lillo, Angelo Pintus, Frank Matano, Katia Follesa, Ciro e Fru dei The Jackal, Michela Giraud, Luca Ravenna",,,2021,1 Season,"Comedy, Unscripted","In the first season of LOL, 10 comedians - Caterina Guzzanti, Frank Matano, Elio, Lillo, Katia Follesa, Angelo Pintus, Ciro and Fru from The Jackal, Michela Giraud and Luca Ravenna - face off for six hours in a row to keep a straight face, trying everything to make their opponents laugh. Whoever makes it to the end wins €100,000 to turn over to charity. Fedez presents together with Mara Maionchi.",0,0,0,1,5.8,75
s3623,TV Show,LOL: Last One Laughing Germany,,"MICHAEL BULLY HERBIG, ANKE ENGELKE, BARBARA SCHÖNEBERGER, CAROLIN KEBEKUS, KURT KRÖMER, MAX GIERMANN, MIRCO NONTSCHEW, RICK KAVANIAN, TEDROS ""TEDDY"" TECLEBRHAN, TORSTEN STRÄTER, WIGALD BONING",,,2021,1 Season,Comedy,"Michael Bully Herbig presents ""LOL – Last One Laughing"", the first German comedy game show on Amazon Prime. Ten top stars of German comedy join in the ultimate battle to find out who laughs last! Who will be able to stay serious? Which performance won't leave a dry eye in the house? And who will be the last one standing?",0,0,0,1,9.4,40
s3653,TV Show,Amazon Riders,,"Mitsutoshi Shundo (Makoto Shido), Ayana Shiramoto (Iyu), Eiji Akaso (Hiroki Nagase), Kairi Miura (Takumi Yamashita), Takako Kato (Reika Mizusawa), Kanon Miyahara (Takai Nozomi), Katsuya (Misaki Kazuya), Toshimasa Komatsu (Kano Shogo), Rena Takeda(Mizusawa Mizuki), Takashi Fujiki (Tenjo Takaaki), Jun Yamasaki (Hoshino Hajime), Kazuya Tanabe (Kota Fukuda), Ayu Higashi (Nanaha Izumi), Yu Kamio (Tachibana Yuugo), Ryota Kobayashi (Mamoru), Yoshito Momiki (Ichiro Fudamori), Tom Fujita (Haruka Mizusawa), Shohei Domoto (Kenta Kitamura), You Maejima (Chihiro), Kota Miura (Kurosaki Takeshi), Masashi Taniguchi (Jin Takayama)",,"April 1, 2021",2018,2 Seasons,"Action, International","This is the love story between Chihiro, a boy raised by an Amazon, and Iyu, a girl brought back to life with the help of Amazons. It's far more than a mere, heart-warming ""boy meets girl"" love story. The focus has moved from the turbulent ending of Season 1 to five years later. (C) 2017 ""Amazon Riders"" Production Committee (C) Ishimori Production Inc. and Toei Company, Ltd.",0,0,0,1,5.8,37
s3685,TV Show,Gritty Reboots,,,,,2013,1 Season,"Action, Adventure, Comedy","Gritty Reboots Season 1 takes you on a wild ride into some epic movies that Hollywood would never make - but should. From Pokémon to Calvin & Hobbes and beyond, Gritty Reboots turns your favorite nostalgic video games, comics, and shows into cinematic movie trailers.",0,0,0,1,4.2,89
s3989,TV Show,The Expanse (4K UHD),,"Steven Strait, Cas Anvar, Dominique Tipper, Wes Chatham, Frankie Adams, Shohreh Aghdashloo",,,2018,3 Seasons,"Science Fiction, Suspense","As the war between Earth and Mars ignites across the solar system, the terrifying next phase in the evolution of the protomolecule threatens the very existence of humanity.",0,0,0,1,5.8,39
s4005,TV Show,On Death Row,,"Wener Herzog, Douglas Feldman, Darlie Routier, Robert Fratta, Blaine Milam",,,2013,1 Season,"Documentary, Drama, Suspense","Award-winning writer/producer/director Werner Herzog delves into the minds of prisoners facing their own mortality to uncover their final thoughts and impressions on their lives. Werner sits down face-to-face, to uncover the prisoners final thoughts and impressions on their lives.",0,0,0,1,6.9,37
s4070,TV Show,GameOn Titans,,"Sam Seum, Lance ""Powerbang"" Frisbee, Andrea AKA AleDreamGameOn, Coda AKA GymLeaderCoda, Eric AKA TygurStyle, Lukas AKA RealBluTV, Nola AKA NovaLightSky, Reese AKA LowKeyRG, Tanya AKA TanyaLynett, Tim AKA TimTheBrodie",,,2021,1 Season,TV Shows,"Eight mobile gamers battle it out in a series of PUBG Mobile challenges for the chance to win $25,000 and the title of Ultimate Titan! The top players of each week move on to the next episode and the bottom two players face off in an epic elimination challenge to see who stays in the game. The GameOn app is currently available only to US customers.",0,0,0,1,4.5,94
s4097,TV Show,Foresighted Liu Bo Wen,,"Huang Shao Qi, Huo Zheng Qi",,,2021,1 Season,"Drama, Science Fiction","The drama tells the story of Zhu Yuanzhang's daughter, Yu Feng, who was separated in the war. And Liu Bowen was asked to take her back. There are many hazards on the way. Finally, they returned home by her and Liu's great efforts",0,0,0,1,7.4,64
s4105,TV Show,We Children from Bahnhof Zoo,,"Jana McKinnon, Lena Urzendowsky, Lea Drinda, Michelangelo Fortuzzi, Jeremias Meyer, Bruno Alexander, Angelina Häntsch, Sebastian Urzendowsky, Bernd Hölscher, Hildegard Schmahl, Valerie Koch, Nik Xhelilaj, Dimitrij Schaad, Gerhard Liebmann, Tonio Arango","Czech Republic, Germany",,2021,1 Season,Drama,"Christiane, Stella, Babsi, Benno, Axel und Michi: the children from Bahnhof Zoo. They relentlessly fight for their dreams of happiness and freedom. They want to leave all their problems behind. Together, they rush into Berlin's gritty nights and celebrate life and its temptations - until they realize that this rush will not only destroy their friendship but push them over the edge into an abyss.",0,0,0,1,9.2,43
s4126,TV Show,Paula's Best Dishes,,,,,2002,14 Seasons,Special Interest,America's favorite Southern cook Paula Deen rescues recipes and shares stories.,0,0,0,1,9.9,67
s4138,TV Show,Listening Snow Tower,,"Qin Junjie, Crystal Yuan, Han Chengyu, Lin Yuan",,,2019,1 Season,"Action, Drama, Romance","When her parents are killed by the tyrannical Moon sect, a young girl is trained alongside future martial arts masters to one day bring peace back to the land. As she fights for justice and falls in love, can she avenge her family from protect her people?",0,0,0,1,7.4,75
s4190,TV Show,Strange Days at Blake Holsey High,,"Emma Taylor-Isherwood, Shadia Simmons, Michael Seater, Noah Reid, Robert Clark",,,2005,3 Seasons,"Action, Science Fiction","Josie and the Science Club gang are back! This season has clones, Venus Flytraps, DNA, tesseracts, card games, and of course, wormholes!",0,0,0,1,6.1,52
s4207,TV Show,Burb Patrol,,"Matt Rife, Juhahn Jones",,,2021,1 Season,"Arts, Entertainment, and Culture, Comedy","Burb Patrol follows the workplace adventures of Randall (Juhahn Jones), an uncompromising by-the-book security guard and his partner Alex (Matt Rife(, an unmotivated slacker as the duo keeps the members of a gated suburban community safe against a slew of first-world problems.",0,0,0,1,7.7,82
s4208,TV Show,Brazilian Empire,,"Nara Monteiro, Gláucio Gomes, Oscar Calixto, Gustavo Ottoni, Higor Campagnaro, Maria Esmeralda Forte, Ricardo Soares, Ricco Lima, Marcus Dioli",,,2020,1 Season,Drama,"""Brazilian Empire"" (originally ""Brasil Imperial""), narrated by Gonçalves Ledo, presents the story of Arrebita, a young servat who arrives in Brazil with the Portuguese court in 1808 - the inaugural event of a period of great political and social changes that transformed Rio de Janeiro into the capital of the Portuguese Empire and also created the conditions for Brazil's independence.",0,0,0,1,4.3,62
s4217,TV Show,Vanga,,"Elena Yakovleva, Irina Rakhmanova, Natalia Nikolaeva, Daria Otroshko, Kristina Pakkarina, Karina Andolenko, Taisiya Vilkova, Evgeniy Knyazev",,,2013,1 Season,"Drama, Special Interest","It is 1996, Russia. A government delegation heads to Bulgaria to meet the prophet - Vanga. A TV crew joins the delegates hoping to interview the extraordinary woman. Among the group, Vanga singles out an intern, Alisa, who will bear witness to Vanga's heart-rending confession. The story will intertwine with key figures in the history of mankind: Adolph Hitler, Josef Stalin, Yuri Gagarin.",0,0,0,1,5.3,49
s4235,TV Show,Seagulls,,"Jessica Blair, Bert Rotundo, David Alfano, Jill Crenshaw, Patrick Joseph Rieger, Matt Kirkwood, Meg McCaig",,,2021,1 Season,Comedy,"Five people, a common interest, and a city that doesn't care about them.",0,0,0,1,8.1,95
s4260,TV Show,BLADER season1,,"Sarah Zeema, Roberta Sparta, Grant Gerber, Antuone Torbert, Yvonne Lu, James Hardy, Sebastian ""Sonny"" Onorati",,,2018,1 Season,Science Fiction,"Ultimate AI Kane defines human beings as an inferior existence and creates various monsters, getting the society into confusion. What standing against Bri's threats is a mysterious metal hero - Brader. Nobody knows this hero is actually a 16-year-old girl.",0,0,0,1,4.5,49
s4327,TV Show,Hot Wheels City,,"JJ Whitehead, Ross Shuman, Luke Asa Guidici, Madeline Klein, Sydney Gonzalez",,,2020,1 Season,"Animation, Kids","In a world of wheels, all tracks lead to Hot Wheels City! Strap in with Chase and Elliot, two brothers who spend their days racing the streets in their favourite Hot Wheels. But when a mad scientist unleashes monstrous creations to destroy the city, Chase and Elliot shift into high gear to protect the citizens of Hot Wheels City. Do they have what it takes to save the day? Challenge Accepted!",0,0,0,1,9.0,50
s4330,TV Show,Fortitude,,"Dennis Quaid, Richard Dormer, Sofie Gråbøl, Ken Stott, Michelle Fairley, Sienna Guillory, Verónica Echegui, Björn Hlynur Haraldsson, Mia Jexen, Brian McCardie, Alexandra Moen, Ramon Tikaram, Paul Ready, Robert Sheehan, Luke Treadaway, Parminder Nagra, Edvin Endre, Darren Boyd",,"April 13, 2021",2017,1 Season,"Drama, Suspense","The remote arctic town of Fortitude attempts to recover, but out in the wilderness, nature is growing ever more dangerous and the sky itself has turned red - For there's a demon amongst the herd and they have to be stopped no matter the consequences.",0,0,0,1,4.3,56
s4337,TV Show,Casting The Net,,"Linara Washington, Apryl Jones, Siena Goines",,,2021,1 Season,Comedy,"Three talented actors who can't catch their big break put out a fake casting call for a 'black female western"" film.",0,0,0,1,6.7,79
s4362,TV Show,The Boarding School: Las Cumbres,,"Asia Ortega, Albert Salazar, Natalia Dicenta, Ramiro Blas, Joel Bosqued, Alberto Amarilla, Mina El Hammani, Claudia Riera, Paula del Río, Carlos Alcaide, Daniel Arias, Daniela Rubio, Gonzalo Díez, Kándido Uranga, Patxi Santamaría",,,2021,1 Season,"Drama, Suspense","After a failed escape attempt, Manuel disappears in the woods at the hands of a mysterious man in a crow mask. Despite being subjected to strict discipline, Paul, Amaia and his other friends never stop looking for him. Their adventures lead to discovering that the old cult that inhabited the woods, the Crow’s Nest, is still committing crimes and Las Cumbres is more than just a school.",0,0,0,1,7.0,96
s4367,TV Show,Prathi Friendu Avasramera,,"Annapurnamma, Gemini Suresh, Chaitanya Garikapati, Viva Raghav, Ram Ravipalli, Satish Saripalli",,,2021,1 Season,"Comedy, Drama","The journey of happy going four youngsters Vamshi, Balu, Arjun, Kaushik who are in mid-twenties involving a crime scene which puts them in trouble. The story slowly takes pace once their lives into hard situations; it's all about how they overcome from those, adding tickling humor which is common basic nature of them.",0,0,0,1,4.2,96
s4396,TV Show,C-Bar,,"Mark Baugher, Sande Comenzind, Mike Girard, Robin Grande",,,2021,1 Season,Western,"After a young girl's family is brutally murdered, the Barnett Gang sets out to hunt down the evil men who committed the crime. They would never expect the repercussions that would ensue.",0,0,0,1,6.0,75
s4411,TV Show,Pastel Yumi: The Magic Idol,,Mariko Shiga,,,2020,1 Season,"Animation, Comedy, Kids","After receiving a magical cane that makes any pictures she draws in the air real, Yumi uses her new powers to help those around her.",0,0,0,1,6.6,85
s4420,TV Show,Concrete Jungle,,"Meghan Irving, Idania Quezada, Sydney-Alexis Hall, Autumn Jones",,,2021,1 Season,"Arts, Entertainment, and Culture, Comedy, Drama",Meghan Irving stars in the musical series that follows the journey of Raegan Thomas as she arrives in the big apple to realize her dream of becoming a singer. along the way she befriends three other talented artists. Melody Cruz (Idania Quezada) Serenity Cordova(Sydney-Alexis Hall) Mahki Stone (DeAngelo Young) together they fight to survive New York City using music to triumph over adversity.,0,0,0,1,9.3,99
s4421,TV Show,Beautiful Reborn Flower,,"Lin Yun, Song Wei Long, Peter Ho",,,2020,1 Season,"Romance, Suspense","After his girlfriend Nan Sheng dies, He Ping meets a mysterious girl who looks exactly like her – her estranged twin. While they try to fight their growing feelings for each other, will their shared past bring them together, or tear them apart?",0,0,0,1,5.2,70
s4425,TV Show,Word of Honor,,"Zhehan Zhang, Jun Gong, Ye Zhou, Wenyuan Ma, Xilun Sun, Le Jin",,"April 17, 2021",2021,2 Seasons,"Action, Drama, Romance","(Starting from EP 19 and after) Zishu Zhou (Zhehan Zhang), the Tian Chuang leader, decides to leave the organization at all costs. When Zishu is about to die, he meets the master of the Valley of Ghosts, Kexing Wen (Jun Gong), who wants to destroy the world. Both of them are involved in chaos and become the salvation for each other.",0,0,0,1,6.2,77
s4439,TV Show,Memories of Nanette,,,,,2016,1 Season,"Animation, Kids","When 9-year-old Nanette arrives in the countryside for the first time to live with her Grandpa Archie, Granny Minnie and Aunt Susan, she discovers an environment very different from the city. But with a personality like hers and the help of her new friends Jack, Betty and Johnny, she will enjoy the countryside as an immense playground, in which every inch is to be explored.",0,0,0,1,6.6,32
s4457,TV Show,Winx Club,,"Haven Paschall, Jessica Paquet",,,2015,1 Season,"Animation, Kids","In their new adventure, the Winx travel in the main worlds of the Magic Universe (Earth included) to rescue the Fairy Animals from the menace of Kalshara, an evil shapeshifter, and her brother Brafilius, a clumsy wizard. During their mission the Winx get the Butterflix power, thanks to which they can have a magical and affective bonding with six Fairy Animals.",0,0,0,1,5.0,46
s4459,TV Show,Team Mendeleev,,,,,2021,1 Season,Kids,"Meet Professor MJ and his fun friends - chemical elements, together they are called Team Mendeleev! Immerse yourself in the world of adventure while learning about physical properties and substances of matter around you. Learn how to use your favorite character's physical and chemical superpower to fight a villain and help friends!",0,0,0,1,9.9,49
s4463,TV Show,Mike the Knight,,"Trek Buccino, Erin Pitt, Alyson Court, Martin Roach, Andrew Sabiston, Nissae Isen, Lucas Kalechstein, Brendan Heard",,,2014,5 Seasons,"Animation, Kids","Mike is a young boy living in medieval times who has a bright future. The son of the king and queen of Glendragon, Mike is determined to follow in his father's footsteps and become a noble knight.",0,0,0,1,5.8,78
s4466,TV Show,Kelvin El Magnetico,,,,,2014,1 Season,TV Shows,"El universo está lleno de villanos y sólo un súper héroe intergaláctico llamado Voltakid es capaz de detenerlos y salvar la humanidad. Junto con su mejor amigo Flux y su brillante abuelo, el Dr. Magnetic, Kelvin encontrará las formas más absurdas para evitar la destrucción.",0,0,0,1,4.9,90
s4469,TV Show,Criaturas SOS,,,,,2013,1 Season,Kids,"Dos hermanos, Sophie y David, descubren y liberan tres increíbles criaturas de frascos de ciencia especiales hechos a mano por el famoso naturalista Albert Derwent. Ooble, Crunch y Barka no están listos para la repatriación, así que Sophie, con la ayuda del Libro grande de Derwent, les presenta su programa ""Supervivencia de especies"".",0,0,0,1,5.9,70
s4477,TV Show,The Supa Strikas,,,,,2013,3 Seasons,Kids,"In their bid to raise the Super League trophy, the world's greatest soccer team, Supa Strikas, must adventure through the world of soccer. Supa Strikas explore the roots of the game meet its greatest players (past & present) and confront its most unscrupulous coaches and players! Supa Strikas combines humor, action, technology and exploration in the context of a real soccer challenge.",0,0,0,1,5.0,90
s4487,TV Show,LOL - Hasse toh Phasse,,"Arshad Warsi,  Boman Irani,  Gaurav Gera,  Sunil Grover,  Mallika Dua,  Kusha Kapila,  Aadar Malik,  Aakash Gupta,  Ankita Shrivastav,  Cyrus Broacha,  Aditi Mittal,  Suresh Menon",,,2021,1 Season,"Comedy, Unscripted","Hosted by Boman Irani and Arshad Warsi, 10 of India’s most entertaining comedians face a unique challenge - survive 6 hours together without laughing while doing whatever it takes to break the other contenders. In this one of a kind comedy battle, a laugh, giggle or smile could get you eliminated, and only the one that can keep a straight face to the finish will be crowned ""Last One Laughing"".",0,0,0,1,7.5,81
s4491,TV Show,Ethan The Dump Truck,,,,"April 20, 2021",2019,2 Seasons,"Animation, Kids","Ethan the Dump Truck is an ideal educational TV show for toddlers and preschoolers. Ethan is a small yet very active dump truck. He is always rushing into new adventures, and tries to learn as much as he can through the games he plays. On his adventures, Ethan learns shapes, colors and numbers. Come and learn with Ethan while having great fun!",0,0,0,1,7.3,74
s4496,TV Show,Color Crew All About Colors,,,,"April 20, 2021",2018,4 Seasons,"Animation, Kids","Watch the Color Crew as they play around with everyone's favorite baby GooGoo, and make him laugh out loud!",0,0,0,1,8.0,91
s4547,TV Show,The Sword and The Brocade,,"Wallace Chung, Seven Tan, He Hong Shan, Daddi Tang, Wu Mian, Fang Xiao Li",,,2021,1 Season,Drama,"Set during the Ming Dynasty, the story revolves around the romance between General Xu Lingyi and the concubine's daughter Shiyiniang that starts from an arranged marriage. Despite being born with a low status, Luo Shiyiniang is extremely assertive and believes that a woman's vision should not be limited to the household. She hopes to rely on her embroidery skills as a ticket to freedom.",0,0,0,1,7.2,57
s4560,TV Show,Ro Raha Hai Dil,,"Junaid Khan, Sonia Mishal, Asad Siddiqi, Usman Peerzada",,,2018,1 Season,"Drama, Romance","Zoya is an angry woman who hates her father Dawood Shah because she blames him for her mother's death. Her anger even makes her reject her loving fiancee Ahad's efforts to make her happy when the handsome and suave Humayun enters her life, Zoya falls in love with him. But Ahad feels that Humayun is a selfish, ruthless man who will harm Zoya. Is Ahad right about Hymayun?",0,0,0,1,6.1,45
s4570,TV Show,Ni Chang,,"Jiaqi Li, Wenjun Bi, Jialu Sun, Wenzuo Song, Qi Zeng",,,2021,1 Season,"Comedy, Drama, Romance","Xiaoni Xie, the youngest daughter of the Xie family, determines to inherit the family's business and become a businesswoman. However, Xie's family breaks down because the Su family sabotages their business. Fortunately, she meets Ziyu Ouyang, who helps her to get to the Western Regions. Xiaoni Xie returns after one year and is about to take back what her family loses.",0,0,0,1,8.7,74
s4583,TV Show,Ghost Files Germany,,"Libby, Daniel, Stephan, Micha, Julia, Katja",,,2021,1 Season,"Horror, Suspense","It is time to get involved with the eerie, mystical and supernatural. Accompany the team of Ghost Files Germany to the most haunted and legendary places of the country. Follow the investigators on their trip to explore the unexplored.",0,0,0,1,9.4,95
s4590,TV Show,Dolly's Stories,,,,,2018,1 Season,"Animation, Kids","""Dolly's Stories"" is a funny cartoon for children. Dolly is a pretty little sheep that loves her family and friends and always ready to help them. She likes to walk with her friends and to find adventure. let's have fun and play with Dolly and her best friends! They always get into an interesting stories and you will never get bored with them!",0,0,0,1,7.4,69
s4609,TV Show,Young Charlie Chaplin,,"Ian McShane, Twiggy, Elizabeth Spriggs, Liz Smith",,,1989,1 Season,"Arts, Entertainment, and Culture, Drama","The challenging and spirited early life of cinema's first great comedic artist, Charlie Chaplin, is portrayed. The innately talented young Charlie must overcome a wayward life of poverty and familial chaos to reach the pinnacle of stardom.",0,0,0,1,5.0,45
s4618,TV Show,Clip: Sanjeevani,,"Baby NIYATHI, Aerukonda Vishnu, G V Babu, Sridhara Swami Bitavaram, Radhamma, Prabhakar",,,2021,1 Season,Drama,"Dasharatham is a farmer living in a small village with his wife, son and grand daughter. He is little sick. How he recover and what he done is rest of the story. There is a surprise in the film which you like the most.",0,0,0,1,7.4,36
s4623,TV Show,Wired Outdoors,,"Jason Say, Jon Collins",,"April 26, 2021",2020,1 Season,"Action, Adventure, Sports",All Wired Outdoors Season 11 episodes,0,0,0,1,4.4,45
s4650,TV Show,Loudermilk,,"Ron Livingston, Will Sasson, Anja Savcic, Brian Regan, Jackie Flynn, Timothy Webber",,"April 27, 2021",2021,3 Seasons,Comedy,"Series centers on Sam Loudermilk, a recovering alcoholic and substance abuse counselor with an extremely bad attitude.",0,0,0,1,9.2,77
s4652,TV Show,Bible Land Passages,,"John Moore, Dr. Rick Brumback, Gary Massey (J.D.), Dr. Jonathan Moore, Dewayne Bryant",,"April 27, 2021",2018,2 Seasons,"Documentary, Faith and Spirituality, Special Interest","Volume 2 of the Bible Land Passages series continues in telling the Bible story and its message of salvation from the real places mentioned in the Bible. Taught from steps of the Temple Mount to the ruins of Jericho to the valley where David met Goliath, the reliability and credibility of the Bible is demonstrated from the historical evidence that corroborates its claims.",0,0,0,1,5.8,95
s4664,TV Show,Pinkfong! Sports Club,,,,,2021,1 Season,"Animation, Kids",What sports do you enjoy the most? Pinkfong and friends are participating in different types of sports! Let's explore to see which one to play next!,0,0,0,1,4.2,30
s4665,TV Show,No intimacy implied,,"Stanislav Bondarenko, Anastasia Savosina, Anna Nosatova, Anton Syomkin, Dmitry Burukin",,,2016,1 Season,Drama,"Handsome Ivan adores his bachelor position. He enjoys his own independence and absolute freedom. Vanya understand that he required a skilled maid, preferably without education, but who knows how to perfectly cook, wash and clean. When he gave such an announcement, assumed that he had found an ingenious solution to the problem.",0,0,0,1,4.7,48
s4668,TV Show,"Love, Millennial Style",,"Anthony Bradford, Jenna Bowers, Zuri James, Crystal R. Davis",,,2021,1 Season,Comedy,A digital anthology comedy series starring a line up of actors in sketches and shorts depicting love and romance in millennial times.,0,0,0,1,8.5,80
s4675,TV Show,Dark Matters (2018),,"Naomi Willow, Jermaine Nwosu, Richard Stephenson Winter, Marisa Moser, Pedro E. Ferreira, Cher Nicolette Ho",,,2018,1 Season,Science Fiction,The prelude to a group of young geniuses who take on a suicide mission to collapse a blackhole that's growing in size.,0,0,0,1,9.4,46
s4697,TV Show,Hogu's Love,,"Choi Woo-Sik, Uee, Im Seul-Ong",,,2015,1 Season,"Comedy, Drama, Romance",Ho-Gu has never dated anyone until he runs into Do-Hee. She is a member of the national swimming team and desperately wants to win. She also talks like one of the guys. Once Ho-Gu meets Do-Hee they become involved in a challenging romantic relationship and a dangerous friendship.,0,0,0,1,8.0,81
s4698,TV Show,Himalaya Calling - Overland to the highest passes in the world,,"Erik Peters, Alain Beger",,,2020,1 Season,"Action, Documentary, Special Interest","Imagine getting on your bike and just riding off. To India. Overland. Ahead of you lie thousands of miles of uncertainty, while home fades into the distance. A crazy idea? Maybe. A mega-adventure? Absolutely! Erik and Alain were up to the challenge. Both of them are masters at escaping their comfort zone. But this trip has a lot of surprises in store even for the saddle-sure adventurers.",0,0,0,1,6.3,77
s4700,TV Show,Daddydelphia,,"Harold Eric, Alex Aldea, Arlene Gambino, Evan Maltby, Briana Sky Riley, Mijon Zulu, Halle Mastroberardino, Maxwell Levy, Sakyiwaa Baah, Christopher Morucci",,,2021,1 Season,"Animation, Comedy","Five twenty-somethings become lost while on a road trip to a weekend getaway due to their navigator's alcohol-fueled gross negligence. As a result, they are no longer destined for sunshine and pool time. Rather, they are relegated to life in a small, peculiar town filled with inhabitants who hold mysterious beliefs, strange traditions, and a determination to burn them at the stake.",0,0,0,1,9.8,30
s4702,TV Show,Clip: Three Anecdotes And A Joint,,"Surya Krishna, Rythubidda Nithin, Ananth Krishna, Roshan Reddy, Shankar Chinta, Praneeth Ram, Sai Guatham",,,2021,1 Season,TV Shows,"Three journeys, On the way to get the answer, something unexpected happens, every one finds the answer they deserve. A happy ending which says, ""break decides the fate of the journey""",0,0,0,1,4.7,75
s4708,TV Show,Winter Begonia,,"Huang Xiao Ming, Andrew Yin, Charmaine Sheh, Yalkun Merxat, Liu Min Cheng, Li Ze Feng, Tan Jian Ci",,,2020,1 Season,"Drama, Romance","Set in the 1930's, it follows Shang Xirui, a Peking opera performer who relies on his exceptional talent to gain fame in Beiping. Being an outsider, he faces opposition from the locals but doesn't relent nor give up in fulfilling his dreams to promote Peking opera.",0,0,0,1,9.7,56
s4718,TV Show,Roger,,,,,2018,1 Season,"Animation, Kids","he lively adventures of a little girl, the carefree, joyful and occasionally perky Fatou, and an alien, the clumsy Roger, on a tropical island... Throughout their adventures, they trigger small accidents that sometimes grow into major disasters, but (almost) always end on a happy note. In short, Roger and Fatou spend their time saving the island from their own mistakes and blunders.",0,0,0,1,8.6,61
s4725,TV Show,Lupin the 3rd Part 4 (English Dub),,"Tony Oliver, Richard Epcar, Lex Lang, Michelle Ruff, Doug Erholtz, Cassandra Morris, Neil Kaplan, Michael McConnohie, Jamieson K. Price",,"April 30, 2021",2016,2 Seasons,"Action, Anime",Lupin and the gang embark on new and exciting escapades throughout Italy and San Marino in this stunningly animated fifth installment following the adventures of the beloved gentleman thief with a heart of gold.,0,0,0,1,8.6,70
s4736,TV Show,Borat Supplemental Reporting,,"Sacha Baron Cohen, Maria Bakalova",,,2021,1 Season,"Comedy, Documentary",Supplemental reportings retrieved from floor of stable containing editing machine.,0,0,0,1,5.6,50
s4751,TV Show,The little King,,"Wendy Brockman, Dan Daru",,,2013,1 Season,"Animation, Kids","To all those little children that insist on learning things the hard way: The little King always seems to have far more important things to do than rule his kingdom...But then again, what should we expect from a 5 year-old King? Full of playful and stubborn curiosity, this classically animated mischief-maker has his supportive circle of animal friends close by...",0,0,0,1,9.2,73
s4767,TV Show,Road to Redemption,,"Jeff Rose, Les Lannom, Brody Rose, Courtne Alyssa Moran, Maguire Yates",,,2021,1 Season,"Drama, Special Interest, Suspense","Fearing that terrible events are about to unfold in the world, Brock Tanner decides he and his son, Dylan, should leave Chicago for safer environs in Oregon. The question is, can the Tanners outrun what some consider impossible to elude?",0,0,0,1,9.9,77
s4770,TV Show,RESET,,"Camilla Grilli, Shadia Salem, Mario Giustini, Matteo Salemi, Anna Maria Bellinzona, Stefano Villavecchia",,,2021,1 Season,TV Shows,"Two women, mother and daughter, share the same destiny and an extraordinary gift: everytime they feel pain, they travel back in time. Their story, full of drama, twists and turns, intertwine on a different timeline.",0,0,0,1,7.5,73
s4779,TV Show,Journal of the Mysterious Creatures,,"Jo Mikami, Suzaki Aya, Yuko Natsuyoshi, Nobuyuki Hiyama, Mariko Honda, Tessyo Genda, Nanaka Suwa, Shinji Kawada",,,2019,1 Season,Animation,"Yoshihito, an young man, decides to rent out an empty room in the house he lives in in order to earn a living.He runs into a wolf girl and a female vampire who wants to move in, and his life as a landlord begins.He meets a god there and is sentenced to serve as an examiner, tasked to manage the different races living in the empty rooms. His funny and slapstick life with various races begins now.",0,0,0,1,5.5,68
s4784,TV Show,Foxpro Hunting,,"Mike Dillon, Al Morris, Abner Druckenmiller",,"May 1, 2021",2018,1 Season,Sports,"Foxpro Hunting introduces viewers to great locations, tactics, and gear for hunting. Join the Foxpro team as they travel the country on new hunting adventures. Each episode will go beyond the hunt to engage the viewer with compelling videography and story-telling.",0,0,0,1,9.6,77
